1.000000000000000000e+00,9.423984978961265080e-01,9.170136106041862911e-01,9.684620563761300316e-01,9.486809023831581644e-01,4.282123694157338734e-01,4.238589722954920758e-01,4.137028828694397364e-01,4.037449992813346156e-01,5.233617936891212796e-01,5.406465228833884362e-01,5.267304128351985026e-01,1.598594625747942755e-02,4.094226911718207990e-02,4.315196660313690147e-02,4.100224160004579260e-02,1.933798597827487628e-02,4.163919494245291869e-02,5.974388770406493555e-03,7.358439507301462595e-03,1.268973608244867123e-02,2.350219176279067998e-02,1.620511402227500439e-02,1.079726740236208044e-02,5.318945665678843915e-02,2.698073320287219801e-02,2.616283542136800880e-02,1.126367429702733181e-01,1.124216443290845108e-02
9.423984978961265080e-01,1.000000000000000000e+00,9.055348513217411632e-01,9.245104334236086130e-01,9.322451441508265990e-01,4.182807501602779365e-01,4.051019982150980692e-01,4.050525000776315498e-01,3.911341354471625786e-01,5.126354263069381467e-01,5.254383877651789270e-01,5.169332120393941299e-01,2.062349351549993756e-02,5.304181942414328693e-02,6.821621969553613718e-02,4.097765263416491138e-02,2.574244201423187342e-02,4.940920763143031441e-02,9.149614419754703576e-03,1.279686463640118503e-02,1.834164204436517995e-02,5.921587667951393186e-02,3.422767878952436699e-02,1.839785960173968837e-02,4.905490472476503605e-02,2.659081184877920209e-02,4.100842511251531070e-02,1.149247331374073089e-01,1.524982347719276363e-02
9.170136106041862911e-01,9.055348513217411632e-01,1.000000000000000000e+00,9.361155847854911727e-01,9.556933295467080480e-01,5.059197098022133465e-01,5.213076286213947919e-01,5.005462936859046419e-01,4.934852476209447003e-01,6.036690221860053773e-01,6.471441776417838909e-01,6.241147584896712397e-01,1.815451820999347543e-02,5.865844277404823337e-02,5.095118643314031082e-02,4.079864706448237122e-02,2.892077305852282579e-02,4.917237533112254338e-02,1.952727491441198782e-02,8.415480434610964761e-03,1.021820439208626780e-02,3.333099753923764175e-02,1.918020730544268623e-02,1.712640938942286070e-02,4.197515926511486556e-02,3.135007143115469547e-02,2.838348719550993354e-02,1.495705884425225507e-01,2.637927955741339175e-02
9.684620563761300316e-01,9.245104334236086130e-01,9.361155847854911727e-01,1.000000000000000000e+00,9.595692886846436398e-01,4.809465634071617424e-01,4.820069551980300515e-01,4.608566885861365980e-01,4.514563187328297644e-01,5.570093523089025833e-01,5.913485557324503761e-01,5.719288640500385101e-01,1.440369384994718248e-02,4.155569338246675043e-02,3.859508674254779476e-02,3.928744432079069038e-02,1.798934038319777856e-02,4.171871851591908709e-02,3.409384887474622983e-03,2.736630302399350664e-03,8.639377004058635540e-03,1.182665364865610920e-02,1.291729093193178315e-02,1.285418679170226806e-02,4.246976941498011027e-02,2.627340710802746060e-02,2.217461934723243336e-02,1.427886390195399757e-01,2.142272777420386673e-02
9.486809023831581644e-01,9.322451441508265990e-01,9.556933295467080480e-01,9.595692886846436398e-01,1.000000000000000000e+00,4.926687679969735112e-01,4.920289110690129752e-01,4.594485441798246139e-01,4.524785556097019046e-01,5.699118248970009848e-01,6.039140330878453033e-01,5.853591852652488825e-01,1.661873715430560450e-02,4.961022347571637792e-02,5.535083808892519303e-02,4.343469544350368750e-02,2.388263571722174655e-02,4.917359832715578749e-02,8.921386701905464206e-03,7.890968944372021496e-03,9.653943190152579346e-03,1.466660777615136184e-02,1.444779389690372187e-02,1.552291498219704469e-02,4.984022672353690536e-02,2.285295787495825182e-02,3.550288499289599303e-02,1.439521798256286622e-01,1.717923148110826748e-02
4.282123694157338734e-01,4.182807501602779365e-01,5.059197098022133465e-01,4.809465634071617424e-01,4.926687679969735112e-01,1.000000000000000000e+00,8.930244001540426080e-01,8.198773706260807925e-01,7.861323855418764772e-01,7.884953008861735890e-01,8.074970504037510821e-01,7.602478097472668006e-01,3.757214842139234689e-03,5.364273430393792091e-02,1.634338419945351867e-02,3.894502792580234463e-02,1.876119313432272895e-02,4.252144074257725725e-02,6.999479242690519881e-03,5.537284170542603433e-03,8.372649392904532931e-03,8.170701210184991639e-03,1.530879421060655707e-03,1.246962557199073757e-02,3.704976467236032606e-02,9.751647826491281756e-02,3.286769811168585576e-02,1.047821553988914911e-01,1.411551554268575259e-01
4.238589722954920758e-01,4.051019982150980692e-01,5.213076286213947919e-01,4.820069551980300515e-01,4.920289110690129752e-01,8.930244001540426080e-01,9.999999999999998890e-01,7.895944388622022636e-01,7.561512622167813058e-01,7.726739407170134522e-01,7.989185417848070347e-01,7.560357961259571713e-01,1.205160431806544339e-03,4.577074329179515316e-02,1.334241869365132560e-02,3.694357510556056656e-02,1.661954722294331152e-02,4.207196324048848718e-02,5.873826463770649015e-03,1.010176024125170394e-02,1.285967360713623046e-02,3.142147452865340362e-03,2.968084154576238918e-04,7.729126492113083148e-03,3.114523621761392663e-02,8.378031122721255053e-02,1.957697315164561372e-02,7.477128929332441110e-02,1.060144664758955746e-01
4.137028828694397364e-01,4.050525000776315498e-01,5.005462936859046419e-01,4.608566885861365980e-01,4.594485441798246139e-01,8.198773706260807925e-01,7.895944388622022636e-01,9.999999999999997780e-01,9.202015964390546365e-01,8.300064948658443242e-01,8.429690372668601217e-01,8.162158271316423130e-01,4.469468974375430045e-03,3.595762965995430438e-02,1.271256401061753027e-02,2.870544036294191484e-02,2.834932375237932470e-02,4.501045734478952703e-02,2.634447759944856179e-02,1.664448324098212126e-02,1.036897496501306033e-02,8.530231955379859524e-03,3.592605817807770739e-03,1.007358900993339523e-02,1.471674128945269985e-02,1.735221447074995482e-01,4.792084127145297689e-02,1.702138342894292389e-01,2.449883029460546979e-01
4.037449992813346156e-01,3.911341354471625786e-01,4.934852476209447003e-01,4.514563187328297644e-01,4.524785556097019046e-01,7.861323855418764772e-01,7.561512622167813058e-01,9.202015964390546365e-01,1.000000000000000222e+00,8.245190613630615228e-01,8.833632835984136511e-01,8.567308296296484160e-01,2.503531213704668790e-03,3.815118012085308430e-02,1.414988347696862457e-02,2.726368757928847308e-02,2.243366792273716534e-02,4.248206885002975969e-02,2.254878818113447217e-02,1.318503096215797692e-02,8.897847020659450240e-03,9.037823598265284919e-03,7.740131710616016472e-03,1.108355269164779978e-02,1.720240977391160331e-02,1.860984384634536415e-01,3.552913246473737158e-02,1.667648405418806767e-01,2.376771363137035464e-01
5.233617936891212796e-01,5.126354263069381467e-01,6.036690221860053773e-01,5.570093523089025833e-01,5.699118248970009848e-01,7.884953008861735890e-01,7.726739407170134522e-01,8.300064948658443242e-01,8.245190613630615228e-01,9.999999999999993339e-01,8.584733678429632420e-01,8.466763332740263603e-01,2.219646506664819940e-03,5.880441734539530035e-02,2.141739306579167751e-02,3.181381984575455679e-02,4.250103587752973588e-02,4.378523480217776792e-02,4.252071880258295050e-02,4.654599651321916776e-02,3.505338195353160935e-02,6.452445556221236833e-03,4.533624757757956196e-03,1.366458910972248239e-02,3.349481348774978329e-02,2.108572252999871555e-01,3.478160097675414564e-02,1.076017719675373546e-01,1.771700771479522429e-01
5.406465228833884362e-01,5.254383877651789270e-01,6.471441776417838909e-01,5.913485557324503761e-01,6.039140330878453033e-01,8.074970504037510821e-01,7.989185417848070347e-01,8.429690372668601217e-01,8.833632835984136511e-01,8.584733678429632420e-01,1.000000000000000000e+00,9.282521433890041918e-01,5.006282643736139834e-03,5.418930902388633536e-02,1.647784933837399476e-02,3.935797841826438326e-02,3.436527229577795300e-02,5.283345920574239463e-02,1.587216988771511170e-02,1.778297291579320621e-02,1.428655602385457170e-02,1.097786346763548158e-02,4.229473373261983908e-03,1.305974010185531609e-02,1.719790884381319079e-02,1.619188745706120480e-01,2.968290573749956390e-02,1.898583605225432347e-01,1.936674514293672544e-01
5.267304128351985026e-01,5.169332120393941299e-01,6.241147584896712397e-01,5.719288640500385101e-01,5.853591852652488825e-01,7.602478097472668006e-01,7.560357961259571713e-01,8.162158271316423130e-01,8.567308296296484160e-01,8.466763332740263603e-01,9.282521433890041918e-01,9.999999999999994449e-01,1.833376495035613256e-03,4.703487861108619772e-02,1.679279657687952898e-02,4.561673847367238993e-02,3.686343020068162668e-02,5.137916725493628378e-02,2.704853235519747573e-02,2.299778520645140434e-02,1.511378374779673468e-02,2.792812560841736319e-02,1.677282154324867547e-02,1.784735057614611833e-02,3.030896783697469704e-02,1.831922895972679932e-01,4.190982417598564796e-02,2.021636038073516550e-01,2.127540898538105574e-01
1.598594625747942755e-02,2.062349351549993756e-02,1.815451820999347543e-02,1.440369384994718248e-02,1.661873715430560450e-02,3.757214842139234689e-03,1.205160431806544339e-03,4.469468974375430045e-03,2.503531213704668790e-03,2.219646506664819940e-03,5.006282643736139834e-03,1.833376495035613256e-03,1.000000000000000000e+00,6.917541995635522190e-01,1.859125477575086782e-01,7.232472863345755509e-02,1.742994270333473872e-01,1.368052320742109418e-01,3.237809097693675198e-02,6.278430380144950015e-03,1.602057117881220674e-03,1.298049303557474200e-02,2.905432530465559176e-05,3.510942711811388880e-03,3.396206409030654017e-02,2.088122105329128994e-02,2.707803730621312702e-02,1.737391656811974883e-02,9.593289918561296323e-04
4.094226911718207990e-02,5.304181942414328693e-02,5.865844277404823337e-02,4.155569338246675043e-02,4.961022347571637792e-02,5.364273430393792091e-02,4.577074329179515316e-02,3.595762965995430438e-02,3.815118012085308430e-02,5.880441734539530035e-02,5.418930902388633536e-02,4.703487861108619772e-02,6.917541995635522190e-01,1.000000000000000222e+00,3.229237732814134176e-01,1.415798250784010559e-01,3.236451286943994865e-01,1.932871785761410832e-01,5.851162679375453146e-02,2.762222744125870585e-02,3.091167876500417085e-03,1.363701315696301195e-02,1.369886247745887888e-03,2.084277147096969332e-02,5.300473751986949783e-02,8.046029492042176823e-02,6.201129711173628684e-02,7.040426091807806819e-02,3.161670802715869227e-02
4.315196660313690147e-02,6.821621969553613718e-02,5.095118643314031082e-02,3.859508674254779476e-02,5.535083808892519303e-02,1.634338419945351867e-02,1.334241869365132560e-02,1.271256401061753027e-02,1.414988347696862457e-02,2.141739306579167751e-02,1.647784933837399476e-02,1.679279657687952898e-02,1.859125477575086782e-01,3.229237732814134176e-01,9.999999999999997780e-01,3.987562147176302307e-01,6.652177949353661468e-01,5.457971767993911039e-01,3.752341346174342673e-02,1.091252971546430306e-01,1.054833356529547017e-01,6.446746343802374317e-03,4.302449295225086964e-04,7.163736172940970114e-03,1.583330756171486553e-01,3.576942176967321668e-02,1.022781126174155536e-02,1.511131743010749907e-02,4.619708734295751955e-03
4.100224160004579260e-02,4.097765263416491138e-02,4.079864706448237122e-02,3.928744432079069038e-02,4.343469544350368750e-02,3.894502792580234463e-02,3.694357510556056656e-02,2.870544036294191484e-02,2.726368757928847308e-02,3.181381984575455679e-02,3.935797841826438326e-02,4.561673847367238993e-02,7.232472863345755509e-02,1.415798250784010559e-01,3.987562147176302307e-01,1.000000000000000444e+00,6.947835232500290115e-01,6.834557222156911749e-01,6.069519000644617301e-02,6.392249233829498320e-03,7.207575743554328271e-03,1.991703277515294648e-03,3.534062873499271319e-03,1.696045237543751527e-02,1.145250243473695806e-01,8.756751277823802970e-02,2.092281630968497591e-02,5.914362165466478111e-02,6.051297703942210698e-02
1.933798597827487628e-02,2.574244201423187342e-02,2.892077305852282579e-02,1.798934038319777856e-02,2.388263571722174655e-02,1.876119313432272895e-02,1.661954722294331152e-02,2.834932375237932470e-02,2.243366792273716534e-02,4.250103587752973588e-02,3.436527229577795300e-02,3.686343020068162668e-02,1.742994270333473872e-01,3.236451286943994865e-01,6.652177949353661468e-01,6.947835232500290115e-01,1.000000000000000222e+00,7.445371148453518995e-01,6.796226588442466632e-02,5.746654880461343762e-02,2.355104012171711780e-02,9.110861322199750867e-03,4.794168596299911052e-03,1.886261316538511215e-02,6.731873384887246403e-02,1.480713848694260037e-01,5.248689764238134714e-02,1.025727595913455414e-01,4.031010749223322420e-02
4.163919494245291869e-02,4.940920763143031441e-02,4.917237533112254338e-02,4.171871851591908709e-02,4.917359832715578749e-02,4.252144074257725725e-02,4.207196324048848718e-02,4.501045734478952703e-02,4.248206885002975969e-02,4.378523480217776792e-02,5.283345920574239463e-02,5.137916725493628378e-02,1.368052320742109418e-01,1.932871785761410832e-01,5.457971767993911039e-01,6.834557222156911749e-01,7.445371148453518995e-01,1.000000000000000222e+00,3.870541176863138283e-02,3.566001638955464126e-02,4.414734958967583139e-02,1.243220769070319844e-02,8.319692343918695665e-03,7.266313233405339266e-03,6.869708719957044740e-02,1.290934024801623503e-01,2.901289601010775127e-02,7.272325974461790743e-02,5.744509456194517305e-02
5.974388770406493555e-03,9.149614419754703576e-03,1.952727491441198782e-02,3.409384887474622983e-03,8.921386701905464206e-03,6.999479242690519881e-03,5.873826463770649015e-03,2.634447759944856179e-02,2.254878818113447217e-02,4.252071880258295050e-02,1.587216988771511170e-02,2.704853235519747573e-02,3.237809097693675198e-02,5.851162679375453146e-02,3.752341346174342673e-02,6.069519000644617301e-02,6.796226588442466632e-02,3.870541176863138283e-02,1.000000000000000000e+00,4.811748056711792065e-01,2.022855488232398746e-01,3.933045940951727243e-02,3.553139767008976074e-02,5.283589407288476203e-02,2.321110108753464754e-02,2.413223252103119040e-02,8.703194327260493912e-03,1.043676452700908336e-02,2.543512449716582233e-02
7.358439507301462595e-03,1.279686463640118503e-02,8.415480434610964761e-03,2.736630302399350664e-03,7.890968944372021496e-03,5.537284170542603433e-03,1.010176024125170394e-02,1.664448324098212126e-02,1.318503096215797692e-02,4.654599651321916776e-02,1.778297291579320621e-02,2.299778520645140434e-02,6.278430380144950015e-03,2.762222744125870585e-02,1.091252971546430306e-01,6.392249233829498320e-03,5.746654880461343762e-02,3.566001638955464126e-02,4.811748056711792065e-01,9.999999999999998890e-01,5.153832637216279045e-01,1.558444435791450297e-02,4.381862021286030487e-03,2.788048144223361641e-02,2.119198896923055880e-02,3.441071237359364515e-02,2.755608035657345668e-03,9.537190072344069180e-03,2.616647582202752398e-02
1.268973608244867123e-02,1.834164204436517995e-02,1.021820439208626780e-02,8.639377004058635540e-03,9.653943190152579346e-03,8.372649392904532931e-03,1.285967360713623046e-02,1.036897496501306033e-02,8.897847020659450240e-03,3.505338195353160935e-02,1.428655602385457170e-02,1.511378374779673468e-02,1.602057117881220674e-03,3.091167876500417085e-03,1.054833356529547017e-01,7.207575743554328271e-03,2.355104012171711780e-02,4.414734958967583139e-02,2.022855488232398746e-01,5.153832637216279045e-01,1.000000000000000000e+00,4.642453194294092478e-02,1.558542417966842820e-02,1.009094350596600499e-02,1.791224439017978856e-02,2.408997702894924431e-02,1.003223006166744768e-03,4.072761326144277647e-03,2.411076874653230243e-02
2.350219176279067998e-02,5.921587667951393186e-02,3.333099753923764175e-02,1.182665364865610920e-02,1.466660777615136184e-02,8.170701210184991639e-03,3.142147452865340362e-03,8.530231955379859524e-03,9.037823598265284919e-03,6.452445556221236833e-03,1.097786346763548158e-02,2.792812560841736319e-02,1.298049303557474200e-02,1.363701315696301195e-02,6.446746343802374317e-03,1.991703277515294648e-03,9.110861322199750867e-03,1.243220769070319844e-02,3.933045940951727243e-02,1.558444435791450297e-02,4.642453194294092478e-02,9.999999999999997780e-01,3.493954153587739420e-01,1.160517444525731440e-01,7.391812536337830260e-04,1.668704174416903857e-02,2.217041198676097252e-02,3.640208013364262807e-02,2.909553134575294450e-02
1.620511402227500439e-02,3.422767878952436699e-02,1.918020730544268623e-02,1.291729093193178315e-02,1.444779389690372187e-02,1.530879421060655707e-03,2.968084154576238918e-04,3.592605817807770739e-03,7.740131710616016472e-03,4.533624757757956196e-03,4.229473373261983908e-03,1.677282154324867547e-02,2.905432530465559176e-05,1.369886247745887888e-03,4.302449295225086964e-04,3.534062873499271319e-03,4.794168596299911052e-03,8.319692343918695665e-03,3.553139767008976074e-02,4.381862021286030487e-03,1.558542417966842820e-02,3.493954153587739420e-01,9.999999999999997780e-01,5.572128030190068859e-01,4.271545246848029937e-04,6.156139879465566053e-03,2.499648636022076820e-02,4.424448486590210755e-02,2.984605532078638684e-02
1.079726740236208044e-02,1.839785960173968837e-02,1.712640938942286070e-02,1.285418679170226806e-02,1.552291498219704469e-02,1.246962557199073757e-02,7.729126492113083148e-03,1.007358900993339523e-02,1.108355269164779978e-02,1.366458910972248239e-02,1.305974010185531609e-02,1.784735057614611833e-02,3.510942711811388880e-03,2.084277147096969332e-02,7.163736172940970114e-03,1.696045237543751527e-02,1.886261316538511215e-02,7.266313233405339266e-03,5.283589407288476203e-02,2.788048144223361641e-02,1.009094350596600499e-02,1.160517444525731440e-01,5.572128030190068859e-01,9.999999999999998890e-01,4.814790771701347311e-02,6.649431354075030498e-03,8.500274446866087907e-03,8.854401039375517368e-02,6.657067632454090333e-02
5.318945665678843915e-02,4.905490472476503605e-02,4.197515926511486556e-02,4.246976941498011027e-02,4.984022672353690536e-02,3.704976467236032606e-02,3.114523621761392663e-02,1.471674128945269985e-02,1.720240977391160331e-02,3.349481348774978329e-02,1.719790884381319079e-02,3.030896783697469704e-02,3.396206409030654017e-02,5.300473751986949783e-02,1.583330756171486553e-01,1.145250243473695806e-01,6.731873384887246403e-02,6.869708719957044740e-02,2.321110108753464754e-02,2.119198896923055880e-02,1.791224439017978856e-02,7.391812536337830260e-04,4.271545246848029937e-04,4.814790771701347311e-02,1.000000000000000222e+00,1.329362681598568767e-03,6.279336894222577181e-02,5.878809808962869379e-03,6.512566925797830773e-03
2.698073320287219801e-02,2.659081184877920209e-02,3.135007143115469547e-02,2.627340710802746060e-02,2.285295787495825182e-02,9.751647826491281756e-02,8.378031122721255053e-02,1.735221447074995482e-01,1.860984384634536415e-01,2.108572252999871555e-01,1.619188745706120480e-01,1.831922895972679932e-01,2.088122105329128994e-02,8.046029492042176823e-02,3.576942176967321668e-02,8.756751277823802970e-02,1.480713848694260037e-01,1.290934024801623503e-01,2.413223252103119040e-02,3.441071237359364515e-02,2.408997702894924431e-02,1.668704174416903857e-02,6.156139879465566053e-03,6.649431354075030498e-03,1.329362681598568767e-03,1.000000000000000444e+00,1.333338090712956059e-01,6.917314163238531821e-02,2.420962669536494138e-01
2.616283542136800880e-02,4.100842511251531070e-02,2.838348719550993354e-02,2.217461934723243336e-02,3.550288499289599303e-02,3.286769811168585576e-02,1.957697315164561372e-02,4.792084127145297689e-02,3.552913246473737158e-02,3.478160097675414564e-02,2.968290573749956390e-02,4.190982417598564796e-02,2.707803730621312702e-02,6.201129711173628684e-02,1.022781126174155536e-02,2.092281630968497591e-02,5.248689764238134714e-02,2.901289601010775127e-02,8.703194327260493912e-03,2.755608035657345668e-03,1.003223006166744768e-03,2.217041198676097252e-02,2.499648636022076820e-02,8.500274446866087907e-03,6.279336894222577181e-02,1.333338090712956059e-01,1.000000000000000222e+00,2.292371192563356919e-01,1.602206017840737129e-01
1.126367429702733181e-01,1.149247331374073089e-01,1.495705884425225507e-01,1.427886390195399757e-01,1.439521798256286622e-01,1.047821553988914911e-01,7.477128929332441110e-02,1.702138342894292389e-01,1.667648405418806767e-01,1.076017719675373546e-01,1.898583605225432347e-01,2.021636038073516550e-01,1.737391656811974883e-02,7.040426091807806819e-02,1.511131743010749907e-02,5.914362165466478111e-02,1.025727595913455414e-01,7.272325974461790743e-02,1.043676452700908336e-02,9.537190072344069180e-03,4.072761326144277647e-03,3.640208013364262807e-02,4.424448486590210755e-02,8.854401039375517368e-02,5.878809808962869379e-03,6.917314163238531821e-02,2.292371192563356919e-01,9.999999999999997780e-01,3.048497645525076183e-01
1.124216443290845108e-02,1.524982347719276363e-02,2.637927955741339175e-02,2.142272777420386673e-02,1.717923148110826748e-02,1.411551554268575259e-01,1.060144664758955746e-01,2.449883029460546979e-01,2.376771363137035464e-01,1.771700771479522429e-01,1.936674514293672544e-01,2.127540898538105574e-01,9.593289918561296323e-04,3.161670802715869227e-02,4.619708734295751955e-03,6.051297703942210698e-02,4.031010749223322420e-02,5.744509456194517305e-02,2.543512449716582233e-02,2.616647582202752398e-02,2.411076874653230243e-02,2.909553134575294450e-02,2.984605532078638684e-02,6.657067632454090333e-02,6.512566925797830773e-03,2.420962669536494138e-01,1.602206017840737129e-01,3.048497645525076183e-01,9.999999999999993339e-01
